DATE,PM2.5,T2MWET,T2MDEW,T2M,QV10M,PS,TQV,TQL,H1000,DISPH,U2M,V2M,U50M,V50M,U850,V850,QLML,FRCAN,HLML,SPEED,SPEEDMAX,RHOA,CIG,VIS,TMP,DEW,WD,WS,CLDCR,CLDHT,v_2m,d_2m,v_50m,d_50m,v_850,d_850
2018-02-01 19:00:00,73.0,279.55658,279.55923,282.7383700000001,0.005372115,100898.42,17.478447,0.00063562393,162.85666,0.19030762,-1.0840663,0.70655185,-4.3131337,2.8258152,6.1957254,2.1360900000000003,0.004528929,0.032135066,63.393127,5.3189745,5.612203,1.2265221000000002,,999999.0,15.0,5.0,80.0,2.1,,,,,,,,
2018-02-01 20:00:00,73.1,279.41632000000004,279.41608,282.25452,0.0053782766,100983.34,18.35104,0.0010962486,169.8065,0.19024658,-0.97231317,0.760087,-3.880575,3.0253208,5.169372599999999,1.451295,0.0046913554,0.041519195,63.25335,5.0197945,5.1448264,1.2302446000000002,,9999.0,14.0,4.0,100.0,2.1,0.2,1219.0,,,,,,
2018-02-01 21:00:00,79.8,279.44556,279.43927,281.89734,0.0054598884,101044.32,19.328133,0.009811401,174.72752,0.19018555,-0.8814344999999999,0.75792783,-3.5200844,3.0174196,4.3045573,1.0507497,0.0048880214,0.054763794,63.112347,4.733208,4.8485947,1.2337697,,9999.0,14.0,4.0,120.0,2.1,0.2,1311.0,,,,,,
2018-02-01 22:00:00,68.6,279.73444,279.7306,281.8712,0.005637048,101084.35,20.069582,0.016433716,177.29889,0.19012451,-0.8751802,0.67177796,-3.5137026,2.6927812,3.475574,0.64647204,0.00509026,0.06903078,63.008923,4.5340414,4.6323333,1.2362545,22000.0,9000.0,14.0,6.0,130.0,4.1,,,,,,,,
2018-02-01 23:00:00,48.1,279.8255,279.81738,281.68185,0.0057296716,101104.44,20.407288,0.025344849,179.29044,0.19006348,-0.91373,0.47801957,-3.644169,1.9042706000000005,2.6818695,-0.13751647,0.005302168,0.07983399,62.943214000000005,4.227606,4.3788395,1.2378395,22000.0,8000.0,14.0,7.0,130.0,3.6,,,,,,,,
2018-02-02 00:00:00,53.9,279.85602,279.8561,281.49368,0.0058078644999999,101137.79,20.480356,0.034347534,181.5932,0.19000244,-0.9585852,0.1839925,-3.7612371,0.71202254,1.8859777,-1.1002526,0.005500935,0.08267213,62.894447,3.953114,4.112839,1.2391924,22000.0,8000.0,13.0,7.0,120.0,2.6,,,,,,,,
2018-02-02 01:00:00,51.9,279.958,279.95703,281.37982,0.0059148883,101154.836,20.544868,0.04144287,183.41136,0.18988037,-0.9807207,-0.18856275,-3.8066103,-0.7304583,1.1116768,-2.0511122,0.0056741615,0.082916275,62.84234,4.007955600000001,4.1850557,1.2403882,22000.0,9000.0,14.0,7.0,90.0,2.1,,,,,,,,
2018-02-02 02:00:00,48.2,279.9777,279.9824,281.1695,0.0059906566,101203.18,20.641348,0.03907776,186.7972,0.18981934,-0.9597099,-0.60693485,-3.6241765,-2.2191782000000004,0.16765857,-2.880157,0.0058037209999999,0.07580567,62.755623,4.388157,4.6565027,1.2426524,22000.0,9000.0,13.0,6.0,90.0,2.1,,,,,,,,
2018-02-02 03:00:00,62.0,279.74963,279.75107,280.77023,0.005959599,101269.555,20.506702,0.029464722,192.26245,0.1897583,-1.0197889999999998,-1.168593,-3.457242,-3.7257543,-1.0718071000000002,-3.4656706,0.0058545032999999,0.06719973,62.602116,5.1957297,5.7167106,1.2466754999999998,,999999.0,13.0,6.0,110.0,1.0,,,,,,,,
2018-02-02 04:00:00,66.0,279.30975,279.30652000000003,280.284,0.005796804,101380.19,20.03211,0.024002075,200.57338,0.18969727,-1.1625954,-1.691457,-3.4614067000000004,-4.8282237,-2.1879177000000003,-3.5481582,0.005733288,0.058883667,62.420480000000005,6.0709176,6.333296,1.251503,22000.0,8000.0,13.0,6.0,10.0,1.0,,,,,,,,
2018-02-02 05:00:00,68.8,278.6233,278.62192000000005,279.93567,0.0054945587,101519.086,19.183123,0.026626587,212.07959,0.18963623,-1.2342663,-2.0063162,-3.5869567000000004,-5.5683602999999975,-3.087151,-3.4937887,0.0053791665,0.05043033,62.28983,6.7226577,7.086081,1.2559333,22000.0,7000.0,13.0,7.0,40.0,1.5,,,,,,,,
2018-02-02 06:00:00,63.7,277.9445,277.9448,279.94235,0.005182812,101667.13,18.35424,0.03565979,223.78893,0.1895752,-1.2920957,-2.3626206,-3.4895980000000004,-6.0619473,-3.7360604,-3.6394715,0.004977575,0.042175323,62.23629,7.1281776,7.286442,1.2588553,22000.0,7000.0,13.0,7.0,360.0,2.6,,,,,,,,
2018-02-02 07:00:00,105.7,277.64417000000003,277.64136,281.53134,0.0049934266,101787.89,17.90912,0.04386902,233.68568,0.18945312,-1.5201037,-3.2353375,-2.8789823,-5.7747307,-4.0204825,-3.684459200000002,0.0047957175,0.03599551,62.334824,6.7066300000000005,7.1123304,1.2583243999999998,22000.0,8000.0,13.0,4.0,30.0,4.1,,,,,,,,
2018-02-02 08:00:00,91.8,277.3125,277.30075,283.50644,0.004791174,101880.99,17.76809,0.047180176,241.79137000000003,0.18939209,-1.8504074,-3.6736531,-3.2940598,-6.1122727,-4.1497793,-3.5794826,0.004574165,0.0314025879999999,62.652752,6.927768700000001,7.531204,1.2530876,,999999.0,14.0,3.0,30.0,3.6,,,,,,,,
2018-02-02 09:00:00,85.7,276.51083,276.48804,285.36566,0.004414244,101919.79,17.708676999999994,0.035186768,245.94,0.18933105,-2.7528605,-4.0301466,-4.636467,-6.5741224,-4.0427175,-3.4538174,0.0041182829999999,0.029289275,62.97883,8.092702000000001,8.312978,1.247078,,999999.0,14.0,3.0,30.0,3.6,,,,,,,,
2018-02-02 10:00:00,72.0,276.2137,276.18686,286.85168,0.0042300676,101875.79,17.631567,0.020561218,242.9111,0.18927002,-3.1131094,-4.079003,-4.969770400000002,-6.4258404,-3.6170158,-3.6981223,0.0038824594,0.027771005,63.2127,8.295838,8.388711,1.241909,,999999.0,14.0,3.0,30.0,3.6,,,,,,,,
2018-02-02 11:00:00,76.7,276.5651,276.5392,287.92374,0.0042944276,101766.47,17.599598,0.013648987,234.22426,0.18920898,-2.876703,-4.013703,-4.4258657,-6.1609006,-3.1004505,-4.4179945,0.0039162026,0.025245672,63.39484399999999,7.8055015,8.074406,1.2369844,,999999.0,14.0,3.0,10.0,3.6,,,,,,,,
2018-02-02 12:00:00,63.9,277.1598,277.13452,288.70483,0.0044646356,101612.84,17.772589,0.008476257,221.89302,0.18908691,-2.5127401000000003,-3.8659608,-3.7667005,-5.8246055,-2.8932784,-5.045598,0.0040634367999999,0.021606466,63.54724,7.164009599999999,7.432589500000001,1.2322125,,999999.0,14.0,3.0,20.0,3.6,,,,,,,,
2018-02-02 13:00:00,61.0,277.62988,277.61215,289.05426,0.00463187,101467.305,18.191671,0.008602142,210.1071,0.18902588,-2.2022822,-3.7208314,-3.2865682,-5.5919437000000025,-2.7420322999999995,-5.32147,0.004225459,0.0177231,63.6584,6.702446000000001,6.855323299999999,1.2282777,,999999.0,14.0,3.0,20.0,4.6,,,,,,,,
2018-02-02 14:00:00,60.8,277.9335,277.91245,288.96066,0.0047704459999999,101376.164,18.717634,0.011554718,203.03638,0.18896484,-1.993952,-3.566009,-3.0339692000000005,-5.4681190000000015,-2.6478863,-5.4974370000000015,0.004364379,0.014236473,63.728653,6.452786,6.5690618,1.2258294,,999999.0,15.0,4.0,350.0,3.6,,,,,,,,
2018-02-02 15:00:00,52.9,278.20032000000003,278.18982,288.4121,0.0049147746,101345.06,19.082113,0.014293671,200.5827,0.18890381,-1.8591238,-3.2025974,-3.012497,-5.2300262,-2.624445,-5.4893165,0.004457326,0.011058819,63.744774,6.2135515,6.3259892,1.2251832,,999999.0,15.0,4.0,350.0,3.1,,,,,,,,
2018-02-02 16:00:00,48.0,279.45117,279.4475,287.2,0.005419553,101363.91,19.115349,0.016304016,201.798,0.18884277,-1.3942558,-2.2588296000000003,-2.9699206,-4.7844305,-2.5280216,-5.480725,0.0046338555,0.008556384,63.69869,5.8747406,6.1407948,1.2262836,,999999.0,15.0,4.0,10.0,2.6,,,,,,,,
2018-02-02 18:00:00,48.1,280.54156,280.53323,283.69266,0.0058243666,101514.67,18.336016,0.027702332,213.94446,0.18865967,-0.9106841,-1.1604216,-3.477444,-4.350184,-2.4194334,-6.4788656,0.0048970943,0.0066375919999999,63.459373,5.788011599999999,5.8827405,1.2327788,,999999.0,14.0,5.0,340.0,2.6,,,,,,,,
2018-02-02 19:00:00,58.0,280.168,280.16357,283.20175,0.005745544,101613.766,17.659834,0.03274536,221.6256,0.18859863,-1.0309179,-1.1689825,-3.8847249,-4.2983956,-2.302692,-7.0110188,0.004877415,0.007371959,63.29648,5.9961150000000005,6.147197,1.2370784,,999999.0,14.0,5.0,350.0,2.6,,,,,,,,
2018-02-02 20:00:00,62.9,279.58917,279.58704,282.6464,0.005598355,101679.93,16.96922,0.029953003,226.6371,0.1885376,-1.2495927,-1.2798493999999998,-4.5786104000000005,-4.5123544,-2.0586197,-7.2595550000000015,0.0047988747,0.0076485033999999,63.10396,6.545564,6.9773674,1.2417104,,999999.0,14.0,5.0,350.0,3.1,,,,,,,,
2018-02-02 21:00:00,60.8,278.55273,278.54602,282.03625,0.0052512633,101727.59,16.341778,0.020103455,230.4397,0.18847656,-1.6211508999999995,-1.5632063,-5.4672394,-5.0837865,-1.8179739,-7.339971,0.0045756022,0.01029969,62.900795,7.4493895,7.8870034,1.2463686,,999999.0,14.0,4.0,360.0,4.6,,,,,,,,
2018-02-02 22:00:00,52.0,277.79376,277.79224,281.20978,0.0050000003999999,101770.13,15.802008,0.013191223,233.51962000000003,0.18841553,-1.7250018,-1.5123311000000002,-5.6597514,-4.813592,-1.4916341,-7.226554400000001,0.0044307946,0.014331846,62.685936,7.4526052,7.769190299999999,1.2510965,,999999.0,14.0,4.0,360.0,4.1,,,,,,,,
2018-02-02 23:00:00,56.8,277.44662,277.44055,280.40527000000003,0.0048876517,101804.9,15.43556,0.010608673,235.65729,0.18835449,-1.5686821000000002,-1.3127604,-5.4358697,-4.406154,-1.2459053999999998,-7.0951705,0.00435487,0.021034282,62.517197,7.0034337,7.303725999999999,1.2548673,,999999.0,13.0,4.0,360.0,3.6,,,,,,,,
2018-02-03 00:00:00,49.0,277.0937,277.0841,279.78107,0.0047711083,101825.49,15.072955,0.0093688965,236.86447,0.18823242,-1.4384573,-1.2691437,-5.143735,-4.3149147,-1.1408114,-7.013205,0.0042790104999999,0.031051641,62.386436,6.704861,6.965279,1.2578146,,999999.0,13.0,4.0,350.0,3.1,,,,,,,,
2018-02-03 01:00:00,50.6,276.73688,276.7282,279.15897,0.004658752,101824.266,14.662382,0.008712769,236.7635,0.18817139,-1.3130581,-1.2725594,-4.748034,-4.3091610000000005,-1.1126075,-6.894386999999999,0.004218459,0.041549683,62.24746,6.400779,6.682397,1.2606552,,999999.0,13.0,3.0,350.0,2.6,,,,,,,,
2018-02-03 02:00:00,33.0,276.3569,276.3534,278.5592,0.004546395,101829.97,14.298733,0.0072422028,236.92622000000003,0.18811035,-1.1720312,-1.2997831,-4.2879477,-4.4085145,-1.2200594,-6.745067999999999,0.0041630209999999,0.050613403,62.106480000000005,6.171809,6.2692246,1.2635578,,999999.0,13.0,3.0,360.0,3.1,,,,,,,,
2018-02-03 03:00:00,37.0,275.82385,275.81927,277.9962,0.0043880385,101832.28,14.060270999999998,0.0049800873,236.51924,0.18804932,-1.179485,-1.3380854,-4.312108,-4.485017,-1.7522491999999998,-6.6228743,0.0040409304,0.054748543,61.984116,6.2583184,6.304648,1.2660987,,999999.0,12.0,3.0,360.0,3.1,,,,,,,,
2018-02-03 04:00:00,40.1,275.42484,275.41763,277.4935,0.0042561665,101850.69,13.981596,0.0038461685,237.81787000000003,0.18798828,-1.019793,-1.2543695,-3.8742742999999993,-4.4008965,-2.061143,-6.3505363,0.0039244634,0.05529786,61.89224599999999,5.8909698,6.127365,1.2681723,,999999.0,12.0,3.0,360.0,3.6,,,,,,,,
2018-02-03 05:00:00,49.0,275.10327,275.09644,277.1561,0.004143092,101902.86,13.99027,0.003189087,242.06926,0.18786621,-0.84330416,-1.2079227,-3.2758243,-4.371184,-2.1066475,-5.911738400000001,0.003816982,0.05387879,61.843315,5.4840903,5.6451244,1.2698127,,999999.0,12.0,2.0,360.0,3.6,,,,,,,,
2018-02-03 06:00:00,51.7,274.97855,274.9725,277.181,0.0040776883,101970.15,14.000635999999998,0.002243042,247.25053,0.18780518,-0.71253717,-1.2689148,-2.695287,-4.405215,-1.9175357,-5.3915997,0.003723863,0.050140385,61.80573,5.1868877,5.305329,1.2713883999999998,,999999.0,12.0,2.0,360.0,2.6,,,,,,,,
2018-02-03 07:00:00,40.1,274.812,274.79028,279.64563,0.003983769,102035.25,14.1114645,0.0014591217,252.49115,0.18774414,-1.0458074,-2.3423336,-2.0809193,-4.110698,-1.5212437,-4.9121485,0.0037415065,0.04588323,61.865524,4.657898,5.01877,1.2709629999999998,,999999.0,12.0,2.0,10.0,3.1,,,,,,,,
2018-02-03 08:00:00,47.0,273.24536,273.19046000000003,282.26843,0.0034484463,102070.97,14.351554,0.0006098747,256.45544,0.1876831,-2.472021,-2.9730632000000004,-4.4612427000000014,-4.864015,-1.3780607,-4.676749,0.0032013913,0.042144787,62.27704,6.294326,7.219171,1.2630243,,999999.0,12.0,2.0,10.0,3.6,,,,,,,,
2018-02-03 09:00:00,48.0,272.5642,272.48712,284.4738200000001,0.00316222,102056.875,14.697374,0.00034236908,256.31042,0.18762207,-3.142498,-3.147665,-4.9010873,-4.9265360000000005,-1.3399626,-4.465349,0.0028502862,0.03750611,62.649174,7.0214252,7.2346916,1.2553079,,999999.0,13.0,1.0,10.0,4.1,,,,,,,,
2018-02-03 10:00:00,51.8,273.15448,273.08136,286.132,0.003238689,101949.19,14.991393,0.00027227402,248.27673,0.18756104,-2.695212,-3.0211992000000003,-3.9242969,-4.5014143,-1.1961603,-4.095246,0.0028828627,0.031448368,62.9311,6.1454644,6.554324,1.2484466,,999999.0,14.0,1.0,10.0,4.6,,,,,,,,
2018-02-03 11:00:00,43.0,273.97342000000003,273.91098,287.3753700000001,0.0034080332,101774.47,15.181341,0.00020557642,234.55925,0.18743896,-2.2969618,-2.7020946,-3.2119212000000004,-3.893184,-1.3318726,-3.7046657,0.003015953,0.025123602,63.166035,5.240408400000001,5.6135297,1.2416725,,999999.0,15.0,1.0,50.0,4.6,,,,,,,,
2018-02-03 12:00:00,44.9,274.77975,274.7287,288.25125,0.0036135626,101569.69,15.336763,0.0001462698,218.45827000000003,0.18737793,-2.0787027,-2.318069,-2.8323503,-3.2749740000000003,-1.3999948999999998,-3.1629262,0.0031976663,0.01901249,63.365967000000005,4.5496264,4.810514,1.2352855,,999999.0,15.0,2.0,50.0,4.6,,,,,,,,
2018-02-03 13:00:00,40.9,275.4157,275.37277,288.75586,0.003808387,101389.45,15.474661,0.00010150671,203.52179,0.1873169,-2.003707,-1.9329357,-2.700055,-2.7131397999999995,-1.3667053999999998,-2.6286924,0.0033868335,0.013443007,63.52505,4.080572,4.247454599999999,1.229897,,999999.0,16.0,2.0,20.0,2.6,,,,,,,,
2018-02-03 14:00:00,36.1,275.84128,275.80742999999995,288.8699299999999,0.0039659743,101272.695,15.639599,7.277727e-05,194.13622,0.18725586,-1.9721167,-1.609998,-2.678876,-2.2839303,-1.2342873,-2.2296996,0.0035501571999999,0.0096740719999999,63.643333,3.8084655,3.9079185,1.226165,,999999.0,17.0,3.0,50.0,3.1,,,,,,,,
2018-02-03 15:00:00,42.9,276.22845,276.19916,288.5159,0.0041188644,101225.805,15.729385999999998,4.966557e-05,190.26776,0.18719482,-1.9400766,-1.2149662,-2.7866974,-1.8282471,-1.0340862,-1.8317528000000003,0.0036610486,0.007169729,63.705276,3.6461632000000006,3.719631,1.224463,,999999.0,17.0,4.0,310.0,2.6,,,,,,,,
2018-02-03 16:00:00,42.1,278.12335,278.11334,287.38916,0.004660868,101225.09,15.734938,2.9593706e-05,190.36801,0.18707275,-1.3781909,-0.66307765,-2.8031332000000004,-1.3828102,-0.73441005,-1.6086296,0.0037652832,0.004560477,63.69775,3.4419787000000004,3.5656562000000007,1.2246041,,9999.0,16.0,4.0,280.0,2.1,0.2,1311.0,,,,,,
2018-02-03 17:00:00,48.2,279.7592,279.758,284.52136,0.0049565467,101259.234,15.653154,1.6607344e-05,192.95558,0.18701172,-0.8981934000000001,-0.2694692,-3.0204725,-0.9120782,-0.44496846,-1.3932983,0.0038876146999999,0.0024480824,63.629646,3.480746,3.6516964,1.2262799,1341.0,9999.0,16.0,4.0,320.0,2.1,0.2,579.0,,,,,,
2018-02-03 18:00:00,60.1,278.63626,278.62628,283.17123,0.0046928744,101311.234,15.55906,8.92207e-06,197.47519,0.18695068,-1.0750942,-0.2129387,-3.667141,-0.72198206,-0.23685664,-1.1897143,0.0039268029999999,0.0014982289,63.535427,4.025037,4.362991,1.2288792,22000.0,9000.0,15.0,5.0,330.0,1.5,,,,,,,,
2018-02-03 19:00:00,70.0,278.3872,278.38428,282.3165,0.0047496827,101374.92,15.478414,5.4258853e-06,202.48201,0.18688965,-1.1966217,-0.24343204,-4.462261,-0.9308917,-0.17776006,-1.0872934,0.0040027047999999,0.0011773113,63.41481,4.795188,5.110515599999999,1.2319672,22000.0,9000.0,15.0,6.0,300.0,2.1,,,,,,,,
2018-02-03 20:00:00,73.1,278.09787,278.09076,281.62506,0.004810325,101417.63,15.366607,4.403293e-06,205.28584,0.18682861,-1.3299071000000002,-0.34293997,-5.083266,-1.3127829,-0.30900407,-1.0013183,0.004134032,0.0008700252499999,63.240433,5.4340897,5.6488795,1.2357584,22000.0,9000.0,15.0,6.0,280.0,1.5,,,,,,,,
2018-02-03 21:00:00,82.0,277.8153,277.8098,280.94296,0.0048558945,101439.805,15.1491995,0.00033545494,206.80806,0.18670654,-1.4529115,-0.4450253,-5.4373407,-1.6284118,-0.5977647,-0.8420162,0.004299814,0.00036645224,62.999992000000006,5.8266892,5.9415913,1.2408621000000002,22000.0,9000.0,15.0,5.0,270.0,1.0,,,,,,,,
2018-02-03 22:00:00,86.9,277.56262000000004,277.5552,280.23605,0.0048940107,101459.48,14.7676935,0.0006752014,207.61537,0.18664551,-1.6220531,-0.5679548000000001,-5.7739043,-1.9433073,-0.9549092,-0.59352905,0.0044599934,0.0,62.71242,6.245385,6.429571599999999,1.2467594,22000.0,7000.0,15.0,7.0,40.0,1.5,,,,,,,,
2018-02-03 23:00:00,82.5,277.21826,277.20953,279.45026,0.0048712217,101473.195,14.288675,0.00042951107,208.46762,0.18658447,-1.7441769,-0.73815966,-5.8753767,-2.401197,-1.3073362,-0.5039212000000001,0.0045630517,0.0,62.41432,6.511695400000001,6.6214457,1.2528898000000002,,999999.0,14.0,5.0,120.0,5.1,,,,,,,,
2018-02-04 00:00:00,56.7,276.75497,276.75692999999995,278.67316,0.0047645126,101487.38,13.786058,0.00012874603,208.92699,0.18652344,-1.7723596999999998,-0.90734553,-5.771256,-2.8710542,-1.6760726,-0.61661005,0.004540224,0.0,62.146667,6.583391000000001,6.6505117,1.2583921,22000.0,9000.0,13.0,5.0,130.0,3.1,,,,,,,,
2018-02-04 01:00:00,44.0,276.1786,276.17734,277.94104,0.0045851963,101484.06,13.343232999999998,2.1465123e-05,208.30681,0.1864624,-1.6984237000000002,-0.97775733,-5.5726404,-3.131782,-2.0741024,-0.77178675,0.0043913727,0.0,61.940796,6.4974265,6.581438499999999,1.2625802,,999999.0,13.0,5.0,140.0,3.1,,,,,,,,
2018-02-04 02:00:00,47.0,275.66675,275.661,277.29535,0.00442095,101477.945,13.051136,0.0,208.20592,0.18634033,-1.4594433,-1.0025399,-5.0435395,-3.3892415,-2.500383,-1.0321786,0.0042346963,0.0,61.80540500000001,6.164714,6.3731127,1.2652948999999998,,999999.0,13.0,5.0,110.0,2.1,,,,,,,,
2018-02-04 03:00:00,50.1,275.2975,275.2933,276.71576,0.004311879,101494.12,12.843693,6.368281999999999e-09,208.78336,0.1862793,-1.0828795,-1.098708,-3.7624843,-3.8431385,-2.9044247000000003,-1.2314761,0.00414845,0.0,61.68586,5.5330873,5.8699546,1.2678603000000002,,999999.0,13.0,6.0,80.0,2.1,,,,,,,,
2018-02-04 04:00:00,59.1,274.97202000000004,274.96664,276.24957,0.004225664,101531.305,12.781536,0.00025820732,211.9023,0.18621826,-0.80955756,-1.1893716,-2.7596862,-4.190593700000001,-3.0847793,-1.2018263,0.0040984126,0.0,61.593067000000005,5.2077894,5.3079066,1.270376,,999999.0,13.0,3.0,70.0,2.1,,,,,,,,
2018-02-04 05:00:00,65.8,274.72058,274.71277000000003,275.99673,0.004149008,101636.13,12.935173,0.00066900253,219.95108,0.18615723,-0.73282504,-1.2393615,-2.4829630000000003,-4.368818,-3.0658333,-1.041986,0.004029329,0.0,61.53099,5.248680599999999,5.3295965,1.2729006,,999999.0,12.0,4.0,50.0,2.1,,,,,,,,
2018-02-04 06:00:00,59.4,274.4353,274.42975,276.15433,0.0040133246,101752.43,13.129021,0.00028002262,229.14766,0.18609619,-0.8960284,-1.2981513,-3.2219748,-4.446194599999999,-2.9952080000000003,-0.88793683,0.003799185,0.0,61.5264,5.485089299999999,5.7058573,1.2745094,,999999.0,12.0,3.0,50.0,2.6,,,,,,,,
2018-02-04 07:00:00,83.7,274.23618,274.21454,278.63147000000004,0.0038664017,101843.0,13.282335,9.250641e-05,236.49188,0.18603516,-1.3948286,-2.26328,-2.5591228,-3.8107848,-2.7259526000000003,-0.42206356,0.0036894246,0.0,61.604935,4.649017,5.3749504,1.2739902,,999999.0,12.0,1.0,40.0,3.6,,,,,,,,
2018-02-04 08:00:00,69.0,272.94055,272.88925,281.3164,0.0033954538,101886.266,13.488609,4.451721999999999e-06,241.01375,0.18591309,-2.155811,-2.576889,-3.6319113,-3.9531393,-2.2138796000000003,0.25514448,0.003186952,0.00034228287,62.029392,5.2212687,5.660373,1.2657797,,999999.0,13.0,1.0,40.0,4.1,,,,,,,,
2018-02-04 09:00:00,72.8,272.07568,271.98962,284.02795,0.003031548,101881.91,13.871813,8.109957000000001e-06,241.84488,0.18585205,-2.8197303,-2.3167603,-4.300392,-3.3821855000000003,-1.7119490000000002,0.61298347,0.0027341738,0.0028934603999999,62.519707,5.5339575,5.693531500000001,1.2557623,,999999.0,13.0,1.0,50.0,5.7,,,,,,,,
2018-02-04 10:00:00,66.9,272.60114,272.51538,286.07202,0.0030712776,101796.99,14.245019,9.9390745e-06,235.7579,0.18579102,-2.7715986,-1.973414,-3.9915607,-2.7306487999999995,-1.2925997,0.69157404,0.002712509,0.0037183972999999,62.89807,5.0044830000000005,5.2299104000000005,1.2471364,,999999.0,14.0,0.0,40.0,5.7,,,,,,,,
2018-02-04 11:00:00,62.9,273.60272000000003,273.53348,287.4962,0.0032828907,101638.96,14.582652,7.5101851999999985e-06,223.75029,0.18572998,-2.5372372000000003,-1.610039,-3.5203848,-2.1402225,-1.2587031000000002,0.45544672,0.0028834576,0.0029144525,63.178436,4.3257747,4.6484156,1.2397181000000002,,999999.0,14.0,1.0,40.0,4.6,,,,,,,,
2018-02-04 12:00:00,59.1,274.60345,274.54858,288.4376200000001,0.0035414184,101474.98,15.016035999999998,3.7839636e-06,210.2519,0.18566895,-2.2311053,-1.3560723,-3.0121655,-1.7587598999999998,-1.3583275,0.021694124,0.0031191618,0.0015225517999999,63.39528000000001,3.7048802,3.9308584,1.2334441,,999999.0,15.0,1.0,30.0,4.6,,,,,,,,
2018-02-04 13:00:00,63.0,275.30652000000003,275.2627,288.86014,0.0037658953,101317.88,15.485794,5.790498e-07,197.75671,0.18554688,-2.045118,-1.1398652,-2.7322776,-1.465186,-1.2984987,-0.12821084,0.0033444231,0.00023388985,63.54651,3.3333888,3.4735236000000005,1.2286993999999998,,999999.0,15.0,2.0,40.0,3.6,,,,,,,,
2018-02-04 14:00:00,64.8,275.80807000000004,275.77045,288.92374,0.003955144,101222.11,15.858215,0.0,190.12642,0.18548584,-1.9690299,-0.9363337,-2.6523945,-1.2097839,-1.1922053,-0.05443512,0.0035458682,0.0,63.651787,3.1398115,3.1993518,1.2254214,,999999.0,15.0,2.0,20.0,3.6,,,,,,,,
2018-02-04 15:00:00,59.0,276.2658,276.23117,288.51303,0.00413601,101196.54,16.143114,0.0,187.98694,0.1854248,-1.9195454,-0.75339544,-2.7286502999999995,-1.0273454,-1.1109896,0.1216895,0.0037029975,0.0,63.701054000000006,3.1221015,3.1590580000000004,1.2241528,,999999.0,15.0,2.0,40.0,3.6,,,,,,,,
2018-02-04 16:00:00,58.8,278.0686,278.05893,287.47113,0.0046203434,101219.11,16.18678,0.0,189.73923,0.18536377,-1.3629441,-0.47702047,-2.6912737,-0.93863446,-0.8399760000000001,0.24502945,0.0038020315,0.0,63.703537,3.0099504,3.1120696,1.2244647,,999999.0,15.0,3.0,30.0,4.1,,,,,,,,
2018-02-04 17:00:00,53.0,279.6638,279.6544,284.8053,0.0048853587,101268.28,16.093575,0.0,193.98808,0.18530273,-0.8892741,-0.355376,-2.8368382000000003,-1.1143596000000002,-0.44632795,0.14171422,0.0038687015999999,0.0,63.658546,3.1867132,3.438309,1.2258373,,999999.0,15.0,3.0,20.0,3.6,,,,,,,,
2018-02-04 18:00:00,58.0,278.63397000000003,278.62842,283.3851,0.0046584243,101352.195,16.101448,0.0,200.54883,0.18518066,-1.0594437,-0.4268123,-3.5360084,-1.4297534,-0.21463901,-0.12221545,0.0038915596,0.0,63.585396,3.9392521,4.3886194000000005,1.2282778,,999999.0,15.0,2.0,20.0,3.6,,,,,,,,
2018-02-04 19:00:00,59.4,278.4881,278.48645,282.4568,0.004769404,101447.086,16.193356,1.4279038e-05,208.24275,0.18511963,-1.1852372,-0.52252513,-4.466811,-1.9811509,-0.3732894000000001,-0.5484623000000001,0.0039841435,0.0,63.47957,5.0135703000000005,5.498312,1.2314934,,999999.0,14.0,3.0,20.0,3.1,,,,,,,,
2018-02-04 20:00:00,85.1,278.21817000000004,278.21692,281.81857,0.0048821825,101532.73,16.192726,0.00022935867,214.80557,0.1850586,-1.406586,-0.73852456,-5.302266,-2.7561672,-0.9048935,-1.0822562,0.0041616815,0.0,63.295143,6.115728,6.565689,1.2360878999999998,,999999.0,14.0,3.0,30.0,3.1,,,,,,,,
2018-02-04 21:00:00,93.0,277.891,277.88922,281.16656,0.004937613,101603.3,15.976546,0.0002835989,220.16139,0.18499756,-1.742401,-1.0051007,-5.9626694,-3.38871,-1.3401248,-1.3444967,0.004373501,0.0022230302,62.99851999999999,7.030037400000001,7.3489532,1.242815,,999999.0,14.0,3.0,30.0,2.6,,,,,,,,
2018-02-04 22:00:00,93.8,277.4654,277.45834,280.43564,0.0049165883,101668.055,15.650618,0.0052375793,224.60396,0.18493652,-2.176238,-1.2614722,-6.6078259999999975,-3.7317028,-1.4196181,-1.3586857,0.0045050564,0.018508911,62.614243,7.754727000000001,8.065021,1.2512355,,999999.0,13.0,3.0,10.0,3.1,,,,,,,,
2018-02-04 23:00:00,84.9,276.76935,276.76,279.9093,0.0047199694,101719.84,15.366956,0.011260986,228.39117,0.18481445,-2.6934972000000004,-1.4479716,-7.1358223,-3.7199805,-1.3217199,-1.2649748,0.004403788,0.06320192,62.27333,8.236694,8.437364,1.2588172,,999999.0,13.0,3.0,10.0,3.1,,,,,,,,
2018-02-05 00:00:00,80.2,275.90997000000004,275.8991,279.175,0.004433711,101770.09,15.199532500000002,0.010463715,231.80832,0.18475342,-2.6169732000000003,-1.4297239,-6.809964,-3.599428,-1.2870812,-1.3955110000000002,0.004149926,0.13391113,62.04397,7.824667999999999,8.169599,1.264057,,999999.0,13.0,2.0,10.0,2.6,,,,,,,,
